id	answer
ar-MA_0416	A
ar-MA_0417	A
ar-MA_0418	B
ar-MA_0419	B
ar-MA_0420	B
ar-MA_0421	B
ar-MA_0422	B
ar-MA_0423	A
ar-MA_0424	A
ar-MA_0425	A
ar-MA_0426	A
ar-MA_0427	A
ar-MA_0428	A
ar-MA_0429	A
ar-MA_0430	A
ar-MA_0431	A
ar-MA_0432	A
ar-MA_0433	B
ar-MA_0434	C
ar-MA_0435	A
ar-MA_0436	A
ar-MA_0437	A
ar-MA_0438	A
ar-MA_0439	A
ar-MA_0440	A
ar-MA_0441	C
ar-MA_0442	C
ar-MA_0443	C
ar-MA_0444	D
ar-MA_0445	C
ar-MA_0446	D
ar-MA_0447	C
ar-MA_0448	D
ar-MA_0449	C
ar-MA_0450	C
ar-MA_0451	D
ar-MA_0452	C
ar-MA_0453	C
ar-MA_0454	C
ar-MA_0455	B
ar-MA_0456	B
ar-MA_0457	B
ar-MA_0458	A
ar-MA_0459	A
ar-MA_0460	B
ar-MA_0461	A
ar-MA_0462	A
ar-MA_0463	B
ar-MA_0464	B
ar-MA_0465	C
ar-MA_0466	C
ar-MA_0467	C
ar-MA_0468	D
ar-MA_0469	D
ar-MA_0470	D
ar-MA_0471	C
ar-MA_0472	C
ar-MA_0473	C
ar-MA_0474	D
ar-MA_0475	B
ar-MA_0476	C
ar-MA_0477	B
ar-MA_0478	B
ar-MA_0479	A
ar-MA_0480	B
ar-MA_0481	A
ar-MA_0482	B
ar-MA_0483	B
ar-MA_0484	A
ar-MA_0485	A
ar-MA_0486	A
ar-MA_0487	A
ar-MA_0488	A
ar-MA_0489	A
ar-MA_0490	A
ar-MA_0491	A
ar-MA_0492	A
ar-MA_0493	B
ar-MA_0494	A
ar-MA_0495	A
ar-MA_0496	A
ar-MA_0497	A
ar-MA_0498	A
ar-MA_0499	A
ar-MA_0500	A
ar-MA_0501	A
ar-MA_0502	A
ar-MA_0503	A
ar-MA_0504	A
ar-MA_0505	C
ar-MA_0506	C
ar-MA_0507	B
ar-MA_0508	B
ar-MA_0509	B
ar-MA_0510	A
ar-MA_0511	C
ar-MA_0512	C
ar-MA_0513	B
ar-MA_0514	C
ar-MA_0515	B
ar-MA_0516	B
ar-MA_0517	A
ar-MA_0518	B
ar-MA_0519	A
ar-MA_0520	C
ar-MA_0521	C
ar-MA_0522	D
ar-MA_0523	D
ar-MA_0524	B
ar-MA_0525	B
ar-MA_0526	B
ar-MA_0527	B
ar-MA_0528	C
ar-MA_0529	A
ar-MA_0530	B
ar-MA_0531	B
ar-MA_0532	A
ar-MA_0533	A
ar-MA_0534	A
ar-MA_0535	A
ar-MA_0536	B
ar-MA_0537	A
ar-MA_0538	A
ar-MA_0539	B
ar-MA_0540	A
ar-MA_0541	A
ar-MA_0542	A
ar-MA_0543	A
tl-PH_0001	B
tl-PH_0002	B
tl-PH_0003	B
tl-PH_0004	B
tl-PH_0005	D
tl-PH_0006	C
tl-PH_0007	D
tl-PH_0008	D
tl-PH_0009	D
tl-PH_0010	C
tl-PH_0011	D
tl-PH_0012	D
tl-PH_0013	D
tl-PH_0014	C
tl-PH_0015	C
tl-PH_0016	C
tl-PH_0017	D
tl-PH_0018	D
tl-PH_0019	D
tl-PH_0020	C
tl-PH_0021	D
tl-PH_0022	D
tl-PH_0023	D
tl-PH_0024	C
tl-PH_0025	C
tl-PH_0026	C
tl-PH_0027	D
tl-PH_0028	D
tl-PH_0029	D
tl-PH_0030	C
tl-PH_0031	C
tl-PH_0032	C
tl-PH_0033	D
tl-PH_0034	D
tl-PH_0035	D
tl-PH_0036	C
tl-PH_0037	C
tl-PH_0038	C
tl-PH_0039	D
tl-PH_0040	C
tl-PH_0041	B
tl-PH_0042	C
tl-PH_0043	C
tl-PH_0044	C
tl-PH_0045	C
tl-PH_0046	D
tl-PH_0047	D
tl-PH_0048	D
tl-PH_0049	C
tl-PH_0050	C
tl-PH_0051	C
tl-PH_0052	D
tl-PH_0053	D
tl-PH_0054	D
tl-PH_0055	B
tl-PH_0056	C
tl-PH_0057	C
tl-PH_0058	C
tl-PH_0059	B
tl-PH_0060	B
tl-PH_0061	B
tl-PH_0062	C
tl-PH_0063	C
tl-PH_0064	C
tl-PH_0065	C
tl-PH_0066	C
tl-PH_0067	C
tl-PH_0068	D
tl-PH_0069	D
tl-PH_0070	D
tl-PH_0071	C
tl-PH_0072	C
tl-PH_0073	C
tl-PH_0074	D
tl-PH_0075	B
tl-PH_0076	C
tl-PH_0077	B
tl-PH_0078	A
tl-PH_0079	A
tl-PH_0080	D
tl-PH_0081	C
tl-PH_0082	D
tl-PH_0083	D
tl-PH_0084	D
tl-PH_0085	C
tl-PH_0086	C
tl-PH_0087	D
tl-PH_0088	D
tl-PH_0089	D
tl-PH_0090	C
tl-PH_0091	C
tl-PH_0092	C
tl-PH_0093	C
tl-PH_0094	B
tl-PH_0095	D
tl-PH_0096	D
tl-PH_0097	C
tl-PH_0098	D
tl-PH_0099	C
tl-PH_0100	C
tl-PH_0101	C
tl-PH_0102	B
tl-PH_0103	C
tl-PH_0104	B
tl-PH_0105	C
tl-PH_0106	B
tl-PH_0107	B
tl-PH_0108	C
tl-PH_0109	B
tl-PH_0110	C
tl-PH_0111	B
tl-PH_0112	B
tl-PH_0113	A
tl-PH_0114	B
tl-PH_0115	A
tl-PH_0116	B
tl-PH_0117	C
tl-PH_0118	B
tl-PH_0119	B
tl-PH_0120	A
tl-PH_0121	B
tl-PH_0122	A
tl-PH_0123	C
tl-PH_0124	C
tl-PH_0125	C
tl-PH_0126	B
tl-PH_0127	B
tl-PH_0128	A
tl-PH_0129	C
tl-PH_0130	C
tl-PH_0131	C
tl-PH_0132	C
tl-PH_0133	B
tl-PH_0134	B
tl-PH_0135	B
tl-PH_0136	B
tl-PH_0137	B
tl-PH_0138	B
tl-PH_0139	B
tl-PH_0140	B
tl-PH_0141	B
tl-PH_0142	B
tl-PH_0143	B
tl-PH_0144	B
tl-PH_0145	A
tl-PH_0146	A
tl-PH_0147	A
tl-PH_0148	A
tl-PH_0149	C
tl-PH_0150	C
tl-PH_0151	D
tl-PH_0152	D
tl-PH_0153	B
tl-PH_0154	C
tl-PH_0155	C
tl-PH_0156	C
tl-PH_0157	C
tl-PH_0158	D
tl-PH_0159	B
tl-PH_0160	C
tl-PH_0161	C
tl-PH_0162	C
tl-PH_0163	C
tl-PH_0164	D
tl-PH_0165	B
tl-PH_0166	B
tl-PH_0167	C
tl-PH_0168	C
tl-PH_0169	C
tl-PH_0170	C
tl-PH_0171	C
tl-PH_0172	C
tl-PH_0173	C
tl-PH_0174	C
tl-PH_0175	C
tl-PH_0176	C
tl-PH_0177	C
tl-PH_0178	C
tl-PH_0179	D
tl-PH_0180	D
tl-PH_0181	D
tl-PH_0182	D
tl-PH_0183	D
tl-PH_0184	D
tl-PH_0185	D
tl-PH_0186	D
tl-PH_0187	D
tl-PH_0188	D
tl-PH_0189	D
tl-PH_0190	D
tl-PH_0191	D
tl-PH_0192	D
tl-PH_0193	D
tl-PH_0194	D
tl-PH_0195	D
tl-PH_0196	D
tl-PH_0197	D
tl-PH_0198	D
tl-PH_0199	D
tl-PH_0200	D
tl-PH_0201	D
tl-PH_0202	D
tl-PH_0203	D
tl-PH_0204	D
tl-PH_0205	D
tl-PH_0206	D
tl-PH_0207	D
tl-PH_0208	D
tl-PH_0209	D
tl-PH_0210	D
tl-PH_0211	D
tl-PH_0212	D
tl-PH_0213	D
tl-PH_0214	D
tl-PH_0215	D
tl-PH_0216	D
tl-PH_0217	D
tl-PH_0218	D
tl-PH_0219	D
tl-PH_0220	D
tl-PH_0221	D
tl-PH_0222	D
tl-PH_0223	D
tl-PH_0224	C
tl-PH_0225	C
tl-PH_0226	C
tl-PH_0227	C
tl-PH_0228	C
tl-PH_0229	C
tl-PH_0230	C
tl-PH_0231	C
tl-PH_0232	C
tl-PH_0233	C
tl-PH_0234	C
tl-PH_0235	C
tl-PH_0236	C
tl-PH_0237	C
tl-PH_0238	C
tl-PH_0239	C
tl-PH_0240	C
tl-PH_0241	C
tl-PH_0242	C
tl-PH_0243	C
tl-PH_0244	C
tl-PH_0245	C
tl-PH_0246	C
tl-PH_0247	C
tl-PH_0248	C
tl-PH_0249	C
tl-PH_0250	C
tl-PH_0251	C
tl-PH_0252	C
tl-PH_0253	C
tl-PH_0254	C
tl-PH_0255	C
tl-PH_0256	C
tl-PH_0257	C
tl-PH_0258	C
tl-PH_0259	C
tl-PH_0260	C
tl-PH_0261	C
tl-PH_0262	C
tl-PH_0263	C
tl-PH_0264	C
tl-PH_0265	C
tl-PH_0266	C
tl-PH_0267	C
tl-PH_0268	C
tl-PH_0269	D
tl-PH_0270	D
tl-PH_0271	D
tl-PH_0272	D
tl-PH_0273	D
tl-PH_0274	D
tl-PH_0275	D
tl-PH_0276	D
tl-PH_0277	D
tl-PH_0278	D
tl-PH_0279	D
tl-PH_0280	D
tl-PH_0281	D
tl-PH_0282	D
tl-PH_0283	D
tl-PH_0284	D
tl-PH_0285	D
tl-PH_0286	D
tl-PH_0287	D
tl-PH_0288	D
tl-PH_0289	D
tl-PH_0290	D
tl-PH_0291	D
tl-PH_0292	D
tl-PH_0293	D
tl-PH_0294	D
tl-PH_0295	D
tl-PH_0296	D
tl-PH_0297	D
tl-PH_0298	D
tl-PH_0299	D
tl-PH_0300	D
tl-PH_0301	D
tl-PH_0302	D
tl-PH_0303	D
tl-PH_0304	D
tl-PH_0305	D
tl-PH_0306	D
tl-PH_0307	D
tl-PH_0308	D
tl-PH_0309	D
tl-PH_0310	D
tl-PH_0311	D
tl-PH_0312	D
tl-PH_0313	D
tl-PH_0314	D
tl-PH_0315	D
tl-PH_0316	D
tl-PH_0317	D
tl-PH_0318	D
tl-PH_0319	D
tl-PH_0320	D
tl-PH_0321	D
tl-PH_0322	D
tl-PH_0323	D
tl-PH_0324	D
tl-PH_0325	D
tl-PH_0326	D
tl-PH_0327	D
tl-PH_0328	D
tl-PH_0329	D
tl-PH_0330	D
tl-PH_0331	D
tl-PH_0332	D
tl-PH_0333	D
tl-PH_0334	D
tl-PH_0335	D
tl-PH_0336	D
tl-PH_0337	D
tl-PH_0338	D
tl-PH_0339	D
tl-PH_0340	D
tl-PH_0341	D
tl-PH_0342	D
tl-PH_0343	D
tl-PH_0344	D
tl-PH_0345	D
tl-PH_0346	D
tl-PH_0347	D
tl-PH_0348	D
tl-PH_0349	D
tl-PH_0350	D
tl-PH_0351	D
tl-PH_0352	D
tl-PH_0353	D
tl-PH_0354	D
tl-PH_0355	D
tl-PH_0356	D
tl-PH_0357	D
tl-PH_0358	D
tl-PH_0359	D
tl-PH_0360	D
tl-PH_0361	D
tl-PH_0362	D
tl-PH_0363	D
tl-PH_0364	D
tl-PH_0365	D
tl-PH_0366	D
tl-PH_0367	D
tl-PH_0368	D
tl-PH_0369	D
tl-PH_0370	D
tl-PH_0371	D
tl-PH_0372	D
tl-PH_0373	D
tl-PH_0374	D
tl-PH_0375	D
tl-PH_0376	D
tl-PH_0377	D
tl-PH_0378	D
tl-PH_0379	D
tl-PH_0380	D
tl-PH_0381	D
tl-PH_0382	D
tl-PH_0383	D
tl-PH_0384	D
tl-PH_0385	D
tl-PH_0386	D
tl-PH_0387	D
tl-PH_0388	D
tl-PH_0389	C
tl-PH_0390	C
tl-PH_0391	D
tl-PH_0392	C
tl-PH_0393	C
tl-PH_0394	C
tl-PH_0395	D
tl-PH_0396	C
tl-PH_0397	B
tl-PH_0398	A
tl-PH_0399	B
tl-PH_0400	B
tl-PH_0401	B
tl-PH_0402	A
tl-PH_0403	D
tl-PH_0404	D
tl-PH_0405	D
tl-PH_0406	D
tl-PH_0407	D
tl-PH_0408	D
tl-PH_0409	D
tl-PH_0410	D
tl-PH_0411	D
tl-PH_0412	D
tl-PH_0413	D
tl-PH_0414	D
tl-PH_0415	D
tl-PH_0416	D
tl-PH_0417	D
tl-PH_0418	D
tl-PH_0419	D
tl-PH_0420	D
tl-PH_0421	D
tl-PH_0422	D
tl-PH_0423	D
tl-PH_0424	D
tl-PH_0425	D
tl-PH_0426	D
tl-PH_0427	D
tl-PH_0428	D
tl-PH_0429	D
tl-PH_0430	D
tl-PH_0431	D
tl-PH_0432	D
tl-PH_0433	D
tl-PH_0434	D
tl-PH_0435	D
tl-PH_0436	D
tl-PH_0437	D
tl-PH_0438	D
tl-PH_0439	D
tl-PH_0440	D
tl-PH_0441	D
tl-PH_0442	D
tl-PH_0443	D
tl-PH_0444	D
tl-PH_0445	D
tl-PH_0446	D
tl-PH_0447	D
tl-PH_0448	D
tl-PH_0449	D
tl-PH_0450	D
tl-PH_0451	D
tl-PH_0452	D
tl-PH_0453	D
tl-PH_0454	D
tl-PH_0455	D
tl-PH_0456	D
tl-PH_0457	D
tl-PH_0458	D
tl-PH_0459	D
tl-PH_0460	D
tl-PH_0461	D
tl-PH_0462	D
tl-PH_0463	D
tl-PH_0464	D
tl-PH_0465	D
tl-PH_0466	D
tl-PH_0467	D
tl-PH_0468	D
tl-PH_0469	D
tl-PH_0470	D
tl-PH_0471	D
tl-PH_0472	D
tl-PH_0473	D
tl-PH_0474	D
tl-PH_0475	D
tl-PH_0476	D
tl-PH_0477	D
tl-PH_0478	D
tl-PH_0479	D
tl-PH_0480	D
tl-PH_0481	D
tl-PH_0482	D
tl-PH_0483	D
tl-PH_0484	D
tl-PH_0485	D
tl-PH_0486	D
tl-PH_0487	D
tl-PH_0488	D
tl-PH_0489	D
tl-PH_0490	C
tl-PH_0491	B
tl-PH_0492	B
tl-PH_0493	C
tl-PH_0494	B
tl-PH_0495	B
tl-PH_0496	C
tl-PH_0497	A
tl-PH_0498	B
tl-PH_0499	B
tl-PH_0500	C
tl-PH_0501	B
tl-PH_0502	B
tl-PH_0503	C
tl-PH_0504	B
tl-PH_0505	B
tl-PH_0506	C
tl-PH_0507	A
tl-PH_0508	B
tl-PH_0509	B
tl-PH_0510	A
tl-PH_0511	B
tl-PH_0512	A
tl-PH_0513	A
tl-PH_0514	A
tl-PH_0515	D
tl-PH_0516	A
tl-PH_0517	C
tl-PH_0518	C
tl-PH_0519	C
tl-PH_0520	B
tl-PH_0521	B
tl-PH_0522	B
tl-PH_0523	B
tl-PH_0524	B
tl-PH_0525	B
tl-PH_0526	A
tl-PH_0527	C
tl-PH_0528	C
tl-PH_0529	C
tl-PH_0530	C
tl-PH_0531	C
tl-PH_0532	B
tl-PH_0533	B
tl-PH_0534	B
tl-PH_0535	B
tl-PH_0536	B
tl-PH_0537	B
tl-PH_0538	B
tl-PH_0539	B
tl-PH_0540	B
tl-PH_0541	B
tl-PH_0542	B
tl-PH_0543	B
tl-PH_0544	B
tl-PH_0545	C
tl-PH_0546	C
tl-PH_0547	D
tl-PH_0548	A
tl-PH_0549	C
tl-PH_0550	B
tl-PH_0551	C
tl-PH_0552	C
tl-PH_0553	C
tl-PH_0554	C
tl-PH_0555	C
tl-PH_0556	C
tl-PH_0557	D
tl-PH_0558	C
tl-PH_0559	C
tl-PH_0560	D
tl-PH_0561	B
tl-PH_0562	C
tl-PH_0563	B
tl-PH_0564	B
tl-PH_0565	C
tl-PH_0566	C
tl-PH_0567	B
tl-PH_0568	B
tl-PH_0569	C
tl-PH_0570	C
tl-PH_0571	C
tl-PH_0572	D
tl-PH_0573	B
tl-PH_0574	C
tl-PH_0575	C
tl-PH_0576	B
tl-PH_0577	C
tl-PH_0578	B
tl-PH_0579	B
tl-PH_0580	C
tl-PH_0581	C
tl-PH_0582	B
tl-PH_0583	B
tl-PH_0584	C
tl-PH_0585	C
tl-PH_0586	C
tl-PH_0587	D
tl-PH_0588	B
tl-PH_0589	C
tl-PH_0590	C
tl-PH_0591	B
tl-PH_0592	A
tl-PH_0593	A
tl-PH_0594	B
tl-PH_0595	B
tl-PH_0596	B
tl-PH_0597	C
tl-PH_0598	A
tl-PH_0599	B
tl-PH_0600	B
tl-PH_0601	B
tl-PH_0602	B
tl-PH_0603	C
tl-PH_0604	A
tl-PH_0605	B
tl-PH_0606	B
tl-PH_0607	B
tl-PH_0608	C
tl-PH_0609	C
tl-PH_0610	B
tl-PH_0611	C
tl-PH_0612	C
tl-PH_0613	C
tl-PH_0614	C
tl-PH_0615	B
tl-PH_0616	B
tl-PH_0617	B
tl-PH_0618	B
tl-PH_0619	B
tl-PH_0620	B
tl-PH_0621	D
tl-PH_0622	D
tl-PH_0623	D
tl-PH_0624	D
tl-PH_0625	D
tl-PH_0626	D
tl-PH_0627	D
tl-PH_0628	D
tl-PH_0629	D
tl-PH_0630	D
tl-PH_0631	B
tl-PH_0632	B
tl-PH_0633	B
tl-PH_0634	C
tl-PH_0635	B
tl-PH_0636	B
tl-PH_0637	B
tl-PH_0638	B
tl-PH_0639	C
tl-PH_0640	B
tl-PH_0641	B
tl-PH_0642	B
tl-PH_0643	C
tl-PH_0644	B
tl-PH_0645	B
tl-PH_0646	C
tl-PH_0647	B
tl-PH_0648	B
tl-PH_0649	C
tl-PH_0650	C
tl-PH_0651	B
tl-PH_0652	A
tl-PH_0653	A
tl-PH_0654	B
tl-PH_0655	A
tl-PH_0656	A
tl-PH_0657	A
tl-PH_0658	B
tl-PH_0659	A
tl-PH_0660	A
tl-PH_0661	B
tl-PH_0662	A
tl-PH_0663	A
tl-PH_0664	B
tl-PH_0665	B
tl-PH_0666	A
tl-PH_0667	A
tl-PH_0668	B
tl-PH_0669	A
tl-PH_0670	A
tl-PH_0671	B
tl-PH_0672	A
tl-PH_0673	A
tl-PH_0674	B
tl-PH_0675	B
tl-PH_0676	A
tl-PH_0677	B
tl-PH_0678	A
tl-PH_0679	A
tl-PH_0680	B
tl-PH_0681	B
tl-PH_0682	A
tl-PH_0683	B
tl-PH_0684	B
tl-PH_0685	A
tl-PH_0686	B
tl-PH_0687	C
tl-PH_0688	C
tl-PH_0689	B
tl-PH_0690	B
tl-PH_0691	D
tl-PH_0692	C
tl-PH_0693	C
tl-PH_0694	C
tl-PH_0695	C
tl-PH_0696	B
tl-PH_0697	C
tl-PH_0698	B
tl-PH_0699	B
tl-PH_0700	B
tl-PH_0701	B
tl-PH_0702	A
tl-PH_0703	C
tl-PH_0704	C
tl-PH_0705	B
tl-PH_0706	B
tl-PH_0707	B
tl-PH_0708	C
tl-PH_0709	B
tl-PH_0710	B
tl-PH_0711	B
tl-PH_0712	A
tl-PH_0713	C
tl-PH_0714	D
tl-PH_0715	C
tl-PH_0716	C
tl-PH_0717	B
tl-PH_0718	C
tl-PH_0719	C
tl-PH_0720	C
tl-PH_0721	D
tl-PH_0722	C
tl-PH_0723	D
tl-PH_0724	D
tl-PH_0725	D
tl-PH_0726	D
tl-PH_0727	D
tl-PH_0728	D
tl-PH_0729	D
tl-PH_0730	D
tl-PH_0731	D
tl-PH_0732	D
tl-PH_0733	D
tl-PH_0734	D
tl-PH_0735	D
tl-PH_0736	A
tl-PH_0737	B
tl-PH_0738	B
tl-PH_0739	B
tl-PH_0740	A
tl-PH_0741	A
tl-PH_0742	B
tl-PH_0743	C
tl-PH_0744	B
tl-PH_0745	C
tl-PH_0746	B
tl-PH_0747	A
tl-PH_0748	D
tl-PH_0749	C
tl-PH_0750	B
tl-PH_0751	B
tl-PH_0752	C
tl-PH_0753	C
tl-PH_0754	C
tl-PH_0755	C
tl-PH_0756	A
tl-PH_0757	A
tl-PH_0758	B
tl-PH_0759	A
tl-PH_0760	B
tl-PH_0761	B
tl-PH_0762	B
tl-PH_0763	C
tl-PH_0764	C
tl-PH_0765	C
tl-PH_0766	A
tl-PH_0767	C
tl-PH_0768	B
tl-PH_0769	C
tl-PH_0770	B
tl-PH_0771	B
tl-PH_0772	B
tl-PH_0773	D
tl-PH_0774	D
tl-PH_0775	D
tl-PH_0776	B
tl-PH_0777	A
tl-PH_0778	A
tl-PH_0779	C
tl-PH_0780	B
tl-PH_0781	B
tl-PH_0782	D
tl-PH_0783	C
tl-PH_0784	D
tl-PH_0785	D
tl-PH_0786	C
tl-PH_0787	D
tl-PH_0788	D
tl-PH_0789	C
tl-PH_0790	C
tl-PH_0791	D
tl-PH_0792	C
tl-PH_0793	D
tl-PH_0794	D
tl-PH_0795	D
tl-PH_0796	D
tl-PH_0797	D
tl-PH_0798	D
tl-PH_0799	D
tl-PH_0800	D
tl-PH_0801	D
tl-PH_0802	D
tl-PH_0803	C
tl-PH_0804	B
tl-PH_0805	C
tl-PH_0806	B
tl-PH_0807	C
tl-PH_0808	B
tl-PH_0809	C
tl-PH_0810	D
tl-PH_0811	C
tl-PH_0812	C
tl-PH_0813	C
tl-PH_0814	C
tl-PH_0815	C
tl-PH_0816	C
tl-PH_0817	B
tl-PH_0818	B
tl-PH_0819	B
tl-PH_0820	B
tl-PH_0821	B
tl-PH_0822	B
tl-PH_0823	B
tl-PH_0824	B
tl-PH_0825	B
tl-PH_0826	B
tl-PH_0827	B
tl-PH_0828	B
tl-PH_0829	A
tl-PH_0830	A
tl-PH_0831	A
tl-PH_0832	A
tl-PH_0833	B
tl-PH_0834	C
tl-PH_0835	B
tl-PH_0836	B
tl-PH_0837	C
tl-PH_0838	D
tl-PH_0839	D
tl-PH_0840	D
tl-PH_0841	D
tl-PH_0842	D
tl-PH_0843	D
tl-PH_0844	A
tl-PH_0845	B
tl-PH_0846	A
tl-PH_0847	B
tl-PH_0848	A
tl-PH_0849	B
tl-PH_0850	B
tl-PH_0851	A
tl-PH_0852	B
tl-PH_0853	B
tl-PH_0854	B
tl-PH_0855	D
tl-PH_0856	D
tl-PH_0857	B
tl-PH_0858	B
tl-PH_0859	C
tl-PH_0860	C
tl-PH_0861	B
tl-PH_0862	A
tl-PH_0863	D
tl-PH_0864	B
tl-PH_0865	C
tl-PH_0866	C
tl-PH_0867	B
tl-PH_0868	C
tl-PH_0869	B
tl-PH_0870	D
tl-PH_0871	D
tl-PH_0872	C
tl-PH_0873	D
tl-PH_0874	D
tl-PH_0875	D
tl-PH_0876	D
tl-PH_0877	C
tl-PH_0878	D
tl-PH_0879	D
tl-PH_0880	D
tl-PH_0881	C
tl-PH_0882	D
tl-PH_0883	D
tl-PH_0884	D
tl-PH_0885	C
tl-PH_0886	C
tl-PH_0887	C
tl-PH_0888	D
tl-PH_0889	D
tl-PH_0890	D
tl-PH_0891	D
tl-PH_0892	C
tl-PH_0893	D
tl-PH_0894	D
tl-PH_0895	D
tl-PH_0896	C
tl-PH_0897	D
tl-PH_0898	D
tl-PH_0899	D
tl-PH_0900	C
tl-PH_0901	C
tl-PH_0902	C
tl-PH_0903	D
tl-PH_0904	D
tl-PH_0905	D
tl-PH_0906	C
tl-PH_0907	D
tl-PH_0908	D
tl-PH_0909	D
tl-PH_0910	C
tl-PH_0911	C
tl-PH_0912	C
tl-PH_0913	D
tl-PH_0914	D
tl-PH_0915	D
tl-PH_0916	C
tl-PH_0917	C
tl-PH_0918	C
tl-PH_0919	D
tl-PH_0920	D
tl-PH_0921	D
tl-PH_0922	C
tl-PH_0923	C
tl-PH_0924	C
tl-PH_0925	D
tl-PH_0926	C
tl-PH_0927	B
tl-PH_0928	C
tl-PH_0929	B
tl-PH_0930	D
tl-PH_0931	C
tl-PH_0932	D
tl-PH_0933	D
tl-PH_0934	C
tl-PH_0935	D
tl-PH_0936	D
tl-PH_0937	C
tl-PH_0938	C
tl-PH_0939	D
tl-PH_0940	C
tl-PH_0941	D
tl-PH_0942	D
tl-PH_0943	C
tl-PH_0944	C
tl-PH_0945	D
tl-PH_0946	C
tl-PH_0947	C
tl-PH_0948	D
tl-PH_0949	C
tl-PH_0950	A
tl-PH_0951	A
tl-PH_0952	A
tl-PH_0953	A
tl-PH_0954	C
tl-PH_0955	C
tl-PH_0956	C
tl-PH_0957	C
tl-PH_0958	B
tl-PH_0959	C
tl-PH_0960	C
tl-PH_0961	C
tl-PH_0962	B
tl-PH_0963	C
tl-PH_0964	C
tl-PH_0965	B
tl-PH_0966	C
tl-PH_0967	B
tl-PH_0968	B
tl-PH_0969	D
tl-PH_0970	D
tl-PH_0971	D
tl-PH_0972	C
tl-PH_0973	D
tl-PH_0974	D
tl-PH_0975	C
tl-PH_0976	D
tl-PH_0977	C
tl-PH_0978	C
tl-PH_0979	D
tl-PH_0980	D
tl-PH_0981	C
tl-PH_0982	D
tl-PH_0983	C
tl-PH_0984	C
tl-PH_0985	D
tl-PH_0986	C
tl-PH_0987	C
tl-PH_0988	C
tl-PH_0989	B
tl-PH_0990	A
tl-PH_0991	B
tl-PH_0992	B
tl-PH_0993	A
tl-PH_0994	B
tl-PH_0995	C
tl-PH_0996	C
tl-PH_0997	B
tl-PH_0998	B
tl-PH_0999	B
tl-PH_1000	A
tl-PH_1001	C
tl-PH_1002	B
tl-PH_1003	B
tl-PH_1004	B
tl-PH_1005	C
tl-PH_1006	C
tl-PH_1007	B
tl-PH_1008	B
tl-PH_1009	B
tl-PH_1010	A
tl-PH_1011	C
tl-PH_1012	B
tl-PH_1013	B
tl-PH_1014	C
tl-PH_1015	C
tl-PH_1016	B
tl-PH_1017	D
tl-PH_1018	C
tl-PH_1019	C
tl-PH_1020	C
tl-PH_1021	B
tl-PH_1022	B
tl-PH_1023	C
tl-PH_1024	B
tl-PH_1025	B
tl-PH_1026	B
tl-PH_1027	B
tl-PH_1028	B
tl-PH_1029	C
tl-PH_1030	C
tl-PH_1031	C
tl-PH_1032	C
tl-PH_1033	C
tl-PH_1034	C
tl-PH_1035	C
tl-PH_1036	C
tl-PH_1037	C
tl-PH_1038	C
tl-PH_1039	B
tl-PH_1040	B
tl-PH_1041	A
tl-PH_1042	A
tl-PH_1043	C
tl-PH_1044	B
tl-PH_1045	B
tl-PH_1046	B
tl-PH_1047	B
tl-PH_1048	A
tl-PH_1049	C
tl-PH_1050	B
tl-PH_1051	B
tl-PH_1052	B
tl-PH_1053	B
tl-PH_1054	A
tl-PH_1055	C
tl-PH_1056	C
tl-PH_1057	B
tl-PH_1058	B
tl-PH_1059	D
tl-PH_1060	D
tl-PH_1061	A
tl-PH_1062	C
tl-PH_1063	C
tl-PH_1064	B
tl-PH_1065	B
tl-PH_1066	C
tl-PH_1067	D
tl-PH_1068	C
tl-PH_1069	C
tl-PH_1070	D
tl-PH_1071	C
tl-PH_1072	C
tl-PH_1073	D
tl-PH_1074	B
tl-PH_1075	C
tl-PH_1076	C
tl-PH_1077	C
tl-PH_1078	B
tl-PH_1079	B
tl-PH_1080	C
tl-PH_1081	B
tl-PH_1082	B
tl-PH_1083	C
tl-PH_1084	A
tl-PH_1085	B
tl-PH_1086	B
tl-PH_1087	C
tl-PH_1088	C
tl-PH_1089	D
tl-PH_1090	B
tl-PH_1091	C
tl-PH_1092	C
tl-PH_1093	B
tl-PH_1094	C
tl-PH_1095	C
tl-PH_1096	B
tl-PH_1097	C
tl-PH_1098	C
tl-PH_1099	C
tl-PH_1100	D
tl-PH_1101	D
tl-PH_1102	D
tl-PH_1103	C
tl-PH_1104	C
tl-PH_1105	C
tl-PH_1106	D
tl-PH_1107	B
tl-PH_1108	A
tl-PH_1109	A
tl-PH_1110	B
tl-PH_1111	A
tl-PH_1112	A
tl-PH_1113	B
tl-PH_1114	B
tl-PH_1115	C
tl-PH_1116	B
tl-PH_1117	B
tl-PH_1118	A
tl-PH_1119	B
tl-PH_1120	A
tl-PH_1121	A
tl-PH_1122	B
tl-PH_1123	A
tl-PH_1124	A
tl-PH_1125	B
tl-PH_1126	B
tl-PH_1127	A
tl-PH_1128	B
tl-PH_1129	B
tl-PH_1130	C
tl-PH_1131	B
tl-PH_1132	B
tl-PH_1133	A
tl-PH_1134	B
tl-PH_1135	A
tl-PH_1136	A
tl-PH_1137	B
tl-PH_1138	A
tl-PH_1139	A
tl-PH_1140	B
tl-PH_1141	B
tl-PH_1142	A
tl-PH_1143	B
tl-PH_1144	C
